timestamp_s,bandwidth_mbps,rtt_ms,i,j,k,llama_extra_ms,yolos_extra_ms,bart_extra_ms,episodes_completed,total_episodes
0.0,69.4,71.3,3,3,0,34.835,22.766,24.608,0,900
0.0183,69.3514007196006,71.3,3,2,0,24.826,17.679,18.858,0,900
0.03910000000000001,69.12103684128574,71.3,3,1,0,17.589,12.354,12.134,0,900
0.09860000000000001,68.46206324706723,71.3,3,0,0,10.385,7.547,7.321,0,900
0.11290406400000003,68.30364307116758,71.3,2,0,0,7.006,5.591,4.53,0,900
0.13370406400000004,68.3,71.3,1,0,0,3.311,2.988,2.048,0,900
0.14869644127918785,68.3,71.3,2,0,0,7.006,5.591,4.53,0,900
0.15741559401955996,68.3,71.3,3,0,0,10.385,7.547,7.321,0,900
0.3802868763333336,68.3,71.3,2,0,0,7.006,5.591,4.53,0,900
0.39952345565043,68.3,71.3,3,0,0,10.385,7.547,7.321,0,900
0.4200045289492388,68.3,71.3,2,0,0,7.006,5.591,4.53,0,900
0.4277338620139278,68.3,71.3,3,0,0,10.385,7.547,7.321,0,900
0.5992779542335025,68.3,71.3,2,0,0,7.006,5.591,4.53,0,900
0.639680088426934,68.3,71.3,3,0,0,10.385,7.547,7.321,0,900
0.8797493750181266,68.3,71.3,2,0,0,7.006,5.591,4.53,0,900
0.8858623585128937,68.3,71.3,3,0,0,10.385,7.547,7.321,0,900
1.951216960015227,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
1.9753546477066233,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
1.9809725672009166,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
2.0229315585281156,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
2.2521319253333303,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
2.289542656370555,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
2.5148128936901615,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
2.536991016994921,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
2.8918323126542895,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
2.9263033661785336,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
2.9408805525126875,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
2.949185381089786,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
2.977191682277838,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
3.015896750706013,68.3,1.85,3,0,0,10.385,7.547,7.321,0,900
3.1604651416296994,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
3.220490976668542,68.3,1.85,1,0,0,3.311,2.988,2.048,0,900
3.227536837010612,68.3,1.85,0,0,0,0.0,0.0,0.0,0,900
3.2362407842715575,68.3,1.85,1,0,0,3.311,2.988,2.048,0,900
3.2913765756685422,68.3,1.85,2,0,0,7.006,5.591,4.53,0,900
3.436653019736675,70.6,1.85,1,0,0,3.311,2.988,2.048,0,900
3.440509773085326,70.6,1.85,2,0,0,7.006,5.591,4.53,0,900
3.4588292363162036,70.6,1.85,3,0,0,10.385,7.547,7.321,0,900
3.4932103141959407,70.6,1.85,2,0,0,7.006,5.591,4.53,0,900
3.525354656728096,70.6,1.85,3,0,0,10.385,7.547,7.321,0,900
3.8001527906624544,70.6,1.85,2,0,0,7.006,5.591,4.53,0,900
3.846067741992487,70.6,1.7920744047169452,3,0,0,10.385,7.547,7.321,0,900
3.886071756867172,70.6,1.7195260625788809,2,0,0,7.006,5.591,4.53,0,900
4.036799920462865,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
4.044184357750734,70.6,1.67,2,0,0,7.006,5.591,4.53,0,900
4.0491720230390005,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
4.049289880999999,70.6,1.67,2,0,0,7.006,5.591,4.53,0,900
4.170910820736676,70.6,1.67,3,0,0,10.385,7.547,7.321,0,900
4.276611409221868,70.6,1.67,2,0,0,7.006,5.591,4.53,0,900
4.290427325374021,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
4.379433182527372,70.6,1.67,0,0,0,0.0,0.0,0.0,0,900
4.452749547175392,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
4.70228060071649,70.6,1.67,0,0,0,0.0,0.0,0.0,0,900
4.86876428643567,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
5.123465089894575,70.6,1.67,0,0,0,0.0,0.0,0.0,0,900
5.294306491531563,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
5.552869684908276,70.6,1.67,0,0,0,0.0,0.0,0.0,0,900
5.728018053463072,70.6,1.67,1,0,0,3.311,2.988,2.048,0,900
5.990671092757594,70.6,15.845877425263652,0,0,0,0.0,0.0,0.0,0,900
6.170134170230199,70.6,20.1,1,0,0,3.311,2.988,2.048,0,900
6.43714380744253,70.6,20.1,0,0,0,0.0,0.0,0.0,0,900
6.62089746783294,70.6,20.1,1,0,0,3.311,2.988,2.048,0,900
6.976740877641162,63.7,20.1,0,0,0,0.0,0.0,0.0,0,900
11.670911060969233,62.7,25.2,1,0,0,3.311,2.988,2.048,0,900
12.033458525912627,62.7,2.03,0,0,0,0.0,0.0,0.0,0,900
12.285076158918654,62.7,2.03,0,0,1,0.528,0.57,0.438,0,900
12.31364843091865,62.7,2.03,0,0,0,0.0,0.0,0.0,0,900
12.327312024393116,62.7,2.03,0,0,1,0.528,0.57,0.438,0,900
12.355634296393117,62.7,2.03,0,0,0,0.0,0.0,0.0,0,900
12.384944459662448,62.7,2.03,0,0,1,0.528,0.57,0.438,0,900
12.430926731662447,62.7,2.03,0,0,0,0.0,0.0,0.0,0,900
12.443859933134288,62.7,2.03,1,0,0,3.311,2.988,2.048,0,900
13.115808307706985,62.7,2.03,0,0,0,0.0,0.0,0.0,0,900
13.143675299706986,62.7,2.03,0,0,1,0.528,0.57,0.438,0,900
13.226040381912641,62.7,2.03,1,1,1,9.384,7.485,6.716,1,900
13.23943573074985,62.7,2.03,1,0,1,3.994,3.474,2.656,1,900
13.256317909874394,62.7,2.03,1,0,0,3.311,2.988,2.048,1,900
13.30261653074985,62.7,2.03,0,0,0,0.0,0.0,0.0,1,900
13.352797568482321,62.7,2.03,0,0,1,0.528,0.57,0.438,1,900
13.393173350848686,62.7,2.03,1,0,1,3.994,3.474,2.656,1,900
13.468957121284356,62.7,2.03,2,1,1,13.839,10.395,10.164,2,900
13.469399913830348,62.7,2.03,2,1,0,13.279,10.07,9.16,2,900
13.481919146600813,62.7,2.03,2,0,0,7.006,5.591,4.53,2,900
13.511546775889546,62.7,2.03,3,1,0,17.589,12.354,12.134,3,900
13.524807207544223,63.196067391830766,2.03,3,0,0,10.385,7.547,7.321,3,900
13.534222018063812,63.60052854878163,2.03,2,0,0,7.006,5.591,4.53,3,900
13.576523210600818,65.41779181058453,2.03,1,0,0,3.311,2.988,2.048,3,900
13.58664862022061,65.85278037259069,2.03,2,1,0,13.279,10.07,9.16,4,900
13.587471455742007,65.88812946498788,2.03,3,2,0,24.826,17.679,18.858,5,900
13.587988007544228,65.91032057963207,2.03,2,2,0,21.094,15.238,15.196,5,900
13.601044357067487,66.47122259914117,2.03,2,1,0,13.279,10.07,9.16,5,900
13.627860071976606,67.0,2.03,3,1,0,17.589,12.354,12.134,5,900
13.638548620220611,67.0,2.03,3,0,0,10.385,7.547,7.321,5,900
13.772793013005677,67.0,2.03,2,0,0,7.006,5.591,4.53,5,900
13.78729835243126,67.0,2.03,3,0,0,10.385,7.547,7.321,5,900
13.805766338510809,67.0,2.03,2,0,0,7.006,5.591,4.53,5,900
13.818627062335597,67.0,2.03,1,0,0,3.311,2.988,2.048,5,900
13.827860108220616,67.0,2.03,2,0,0,7.006,5.591,4.53,5,900
13.869528043732425,67.0,2.03,3,0,0,10.385,7.547,7.321,5,900
13.874143445462893,67.0,2.03,3,1,0,17.589,12.354,12.134,6,900
13.900779283613181,67.0,2.03,3,0,0,10.385,7.547,7.321,6,900
14.041664850624729,67.0,1.74,2,0,0,7.006,5.591,4.53,6,900
14.056167577155737,67.0,1.74,1,0,0,3.311,2.988,2.048,6,900
14.067096427220608,67.0,1.74,2,0,0,7.006,5.591,4.53,6,900
14.107175614936628,67.0,1.74,3,1,0,17.589,12.354,12.134,7,900
14.12036016429285,67.0,1.74,3,0,0,10.385,7.547,7.321,7,900
14.299640015004655,67.0,1.74,2,0,0,7.006,5.591,4.53,7,900
14.307085321220606,67.0,1.74,3,0,0,10.385,7.547,7.321,7,900
14.56807761161889,67.0,1.74,3,1,0,17.589,12.354,12.134,8,900
14.586846533000008,67.0,1.74,3,2,0,24.826,17.679,18.858,9,900
14.601228690755578,67.0,1.74,3,1,0,17.589,12.354,12.134,9,900
14.617062926442632,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
14.89345423398812,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
14.898473252034732,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
14.915400038305677,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
14.917063866475372,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
15.142479452242773,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.190224670566149,67.0,1.74,1,0,0,3.311,2.988,2.048,9,900
15.208850241046362,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.210201641730919,67.0,1.74,1,0,0,3.311,2.988,2.048,9,900
15.216937603961812,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.228325560596586,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
15.429714641475373,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.447583209262485,67.0,1.74,1,0,0,3.311,2.988,2.048,9,900
15.502894027694845,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.511477858718573,67.0,1.74,1,0,0,3.311,2.988,2.048,9,900
15.525995440918456,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.545952778103725,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
15.751479172960217,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.755856766229133,67.0,1.74,1,0,0,3.311,2.988,2.048,9,900
15.767785065311434,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.819027494681327,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
15.819114323268636,67.0,1.74,2,0,0,7.006,5.591,4.53,9,900
15.851163152651008,67.0,1.74,3,0,0,10.385,7.547,7.321,9,900
16.134266747381115,67.0,28.1,2,0,0,7.006,5.591,4.53,9,900
16.183344003244027,67.0,28.1,3,0,0,10.385,7.547,7.321,9,900
16.45592277705601,67.0,28.1,2,0,0,7.006,5.591,4.53,9,900
16.547195198839002,67.0,28.1,3,0,0,10.385,7.547,7.321,9,900
16.5712055065257,67.0,28.1,2,0,0,7.006,5.591,4.53,9,900
16.582261395024513,67.0,28.1,3,0,0,10.385,7.547,7.321,9,900
16.59806283247102,67.0,28.1,2,0,0,7.006,5.591,4.53,9,900
16.64352724285628,67.0,28.1,3,0,0,10.385,7.547,7.321,9,900
16.878193288346075,67.0,28.1,2,0,0,7.006,5.591,4.53,9,900
16.89594193326255,67.0,28.1,1,0,0,3.311,2.988,2.048,9,900
16.926195906007255,67.32542185800708,28.1,0,0,0,0.0,0.0,0.0,9,900
16.98090035483901,68.75302137326376,28.1,1,0,0,3.311,2.988,2.048,9,900
17.0036778209696,69.3474355443497,28.1,2,0,0,7.006,5.591,4.53,9,900
17.017825115709915,69.6,28.1,3,0,0,10.385,7.547,7.321,9,900
17.259437627394824,69.6,28.1,2,0,0,7.006,5.591,4.53,9,900
17.261179581355062,69.6,28.1,1,0,0,3.311,2.988,2.048,9,900
17.38719513005751,69.6,28.1,0,0,0,0.0,0.0,0.0,9,900
17.401060712367798,69.6,28.1,1,0,0,3.311,2.988,2.048,9,900
17.559420673659417,69.6,28.1,2,0,0,7.006,5.591,4.53,9,900
17.61109116134148,69.6,28.1,1,0,0,3.311,2.988,2.048,9,900
17.81983550371739,69.6,28.1,0,0,0,0.0,0.0,0.0,9,900
25.491134957346073,74.4,1.81,0,0,1,0.528,0.57,0.438,9,900
25.557317229346072,74.4,1.81,0,0,0,0.0,0.0,0.0,9,900
25.83039199635416,74.4,1.81,0,0,1,0.528,0.57,0.438,9,900
25.858824268354166,74.4,1.81,0,0,0,0.0,0.0,0.0,9,900
25.867379296394844,74.4,1.81,0,0,1,0.528,0.57,0.438,9,900
25.895911568394848,74.4,1.81,0,0,0,0.0,0.0,0.0,9,900
25.972036799057538,74.4,1.81,0,0,1,0.528,0.57,0.438,9,900
26.02391107873009,74.4,1.81,0,0,0,0.0,0.0,0.0,9,900
26.404677172717395,74.4,18.1,0,0,1,0.528,0.57,0.438,9,900
26.454359444717397,74.4,18.1,0,0,0,0.0,0.0,0.0,9,900
26.725898829346065,74.4,18.1,1,1,0,9.246,7.695,5.518,10,900
26.76539882934606,74.4,18.1,1,0,0,3.311,2.988,2.048,10,900
26.860002893346067,74.4,18.1,0,0,0,0.0,0.0,0.0,10,900
26.961716289814984,74.69009775761913,18.1,1,0,0,3.311,2.988,2.048,10,900
26.999361861788852,74.9157433007538,18.1,2,1,0,13.279,10.07,9.16,11,900
27.013071133198956,74.997915939689,18.1,3,2,0,24.826,17.679,18.858,12,900
27.01401369008774,75.0,18.1,3,1,0,17.589,12.354,12.134,12,900
27.02550838016252,75.0,18.1,3,0,0,10.385,7.547,7.321,12,900
27.05205769851094,75.0,18.1,3,1,0,17.589,12.354,12.134,13,900
27.065433605622694,75.0,18.1,3,0,0,10.385,7.547,7.321,13,900
27.108617754087735,75.0,18.1,2,0,0,7.006,5.591,4.53,13,900
27.113885004450857,75.0,18.1,1,0,0,3.311,2.988,2.048,13,900
27.128614405622695,75.0,18.1,0,0,0,0.0,0.0,0.0,13,900
27.175830728605163,75.0,18.1,1,0,0,3.311,2.988,2.048,13,900
27.181246407896733,75.0,18.1,2,1,0,13.279,10.07,9.16,14,900
27.19521004426037,75.0,18.1,2,0,0,7.006,5.591,4.53,14,900
27.20415023770618,75.0,18.1,3,0,0,10.385,7.547,7.321,14,900
27.350079797674383,75.0,18.1,2,0,0,7.006,5.591,4.53,14,900
27.360080628867976,75.0,18.1,1,0,0,3.311,2.988,2.048,14,900
27.37209378825833,75.0,18.1,2,0,0,7.006,5.591,4.53,14,900
27.38287011180582,75.0,18.1,3,0,0,10.385,7.547,7.321,14,900
27.413248352893127,75.0,18.1,2,0,0,7.006,5.591,4.53,14,900
27.449011238741143,75.0,18.1,3,0,0,10.385,7.547,7.321,14,900
27.598503130406428,75.0,18.1,2,0,0,7.006,5.591,4.53,14,900
27.605258792051846,75.0,18.1,3,0,0,10.385,7.547,7.321,14,900
27.61094467487962,75.0,18.1,3,1,0,17.589,12.354,12.134,15,900
27.6245375952336,75.0,18.1,3,0,0,10.385,7.547,7.321,15,900
27.769916471017922,75.0,18.1,2,0,0,7.006,5.591,4.53,15,900
27.810863629693767,75.0,18.1,3,0,0,10.385,7.547,7.321,15,900
27.880401828422386,75.0,18.1,3,1,0,17.589,12.354,12.134,16,900
27.99175760642239,75.0,18.1,3,0,0,10.385,7.547,7.321,16,900
28.09358083936289,75.0,18.1,2,0,0,7.006,5.591,4.53,16,900
28.098928219151464,75.0,18.1,3,0,0,10.385,7.547,7.321,16,900
28.44107594143715,75.0,1.68,2,0,0,7.006,5.591,4.53,16,900
28.45373523764861,75.0,1.68,3,0,0,10.385,7.547,7.321,16,900
28.6045174543239,75.0,1.68,3,1,0,17.589,12.354,12.134,17,900
28.609691621754084,75.0,1.68,3,2,0,24.826,17.679,18.858,18,900
28.6669174543239,75.0,1.68,3,1,0,17.589,12.354,12.134,18,900
28.675591621754084,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
28.968754128562217,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
28.977279719109983,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
29.287973705254526,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
29.3062753253723,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
29.61495086663914,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
29.6636745166486,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
29.687260481225433,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
29.69037745295216,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
29.699740225275825,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
29.738717599562225,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
29.95038843171607,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
29.99312034336289,75.0,1.68,3,0,0,10.385,7.547,7.321,18,900
30.009914817058434,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
30.0175760142994,75.0,1.68,1,0,0,3.311,2.988,2.048,18,900
30.023561081003116,75.0,1.68,2,0,0,7.006,5.591,4.53,18,900
30.125440435831006,75.0,9.167154794423379,3,0,0,10.385,7.547,7.321,18,900
30.236647617620946,75.0,63.7,2,0,0,7.006,5.591,4.53,18,900
30.32883963685441,74.95294590063754,63.7,1,0,0,3.311,2.988,2.048,18,900
30.354622962906785,74.8758810088402,63.7,0,0,0,0.0,0.0,0.0,18,900
30.36542191549355,74.84360355515116,63.7,1,0,0,3.311,2.988,2.048,18,900
30.450385909692404,74.7,63.7,2,0,0,7.006,5.591,4.53,18,900
30.462633033826165,74.7,63.7,3,0,0,10.385,7.547,7.321,18,900
30.759318480505733,74.7,63.7,2,0,0,7.006,5.591,4.53,18,900
30.831878469324092,74.7,63.7,3,0,0,10.385,7.547,7.321,18,900
30.846883378308647,74.7,63.7,2,0,0,7.006,5.591,4.53,18,900
30.984709660946823,74.7,63.7,1,0,0,3.311,2.988,2.048,18,900
31.062494574693382,74.7,63.7,0,0,0,0.0,0.0,0.0,18,900
31.142485949423477,74.7,63.7,1,0,0,3.311,2.988,2.048,18,900
31.411491248130474,74.7,63.7,0,0,0,0.0,0.0,0.0,18,900
32.4080086778054,74.7,1.77,1,0,0,3.311,2.988,2.048,18,900
32.70597274413738,74.7,1.77,0,0,0,0.0,0.0,0.0,18,900
39.302737715047655,77.7,1.7,0,0,1,0.528,0.57,0.438,18,900
39.331089987047655,77.7,1.7,0,0,0,0.0,0.0,0.0,18,900
39.34410014950578,77.7,1.7,0,0,1,0.528,0.57,0.438,18,900
39.40168242150576,77.7,1.7,0,0,0,0.0,0.0,0.0,18,900
39.445772977346444,77.7,1.7,0,0,1,0.528,0.57,0.438,18,900
39.47473524934645,77.7,1.7,0,0,0,0.0,0.0,0.0,18,900
39.56938132994685,77.7,1.7,0,0,1,0.528,0.57,0.438,18,900
39.65316360194683,77.7,1.7,0,0,0,0.0,0.0,0.0,18,900
39.99629291713052,77.7,1.7,0,0,1,0.528,0.57,0.438,18,900
40.03987518913052,77.7,1.7,0,0,0,0.0,0.0,0.0,18,900
40.48470772027135,69.99566589267047,42.9,1,1,0,9.246,7.695,5.518,19,900
40.51065582260644,67.18746335758817,42.9,1,0,0,3.311,2.988,2.048,19,900
40.54282801689319,66.9,42.9,2,1,0,13.279,10.07,9.16,20,900
40.55826765166805,66.9,42.9,3,2,0,24.826,17.679,18.858,21,900
40.571860572022025,66.9,42.9,3,1,0,17.589,12.354,12.134,21,900
40.57383662260644,66.9,42.9,2,1,0,13.279,10.07,9.16,21,900
40.63008087927605,66.9,42.9,3,2,0,24.826,17.679,18.858,22,900
40.63772801689317,66.9,42.9,3,1,0,17.589,12.354,12.134,22,900
40.64349572643762,66.9,42.9,3,0,0,10.385,7.547,7.321,22,900
40.66646463602202,66.9,42.9,2,0,0,7.006,5.591,4.53,22,900
40.67974407860644,66.9,42.9,3,0,0,10.385,7.547,7.321,22,900
40.70667652643762,66.9,42.9,2,0,0,7.006,5.591,4.53,22,900
40.75818660648218,66.9,42.9,3,0,0,10.385,7.547,7.321,22,900
40.769962832893164,66.9,42.9,2,0,0,7.006,5.591,4.53,22,900
40.797302850705435,66.9,42.9,3,0,0,10.385,7.547,7.321,22,900
40.80475854260642,66.9,42.9,2,0,0,7.006,5.591,4.53,22,900
40.83934520194687,66.9,42.9,3,1,0,17.589,12.354,12.134,23,900
40.85179925600092,66.9,42.9,3,0,0,10.385,7.547,7.321,23,900
40.90026974739661,66.9,42.9,2,0,0,7.006,5.591,4.53,23,900
40.91058686160639,66.9,42.9,3,0,0,10.385,7.547,7.321,23,900
40.91498005600089,66.9,42.9,2,0,0,7.006,5.591,4.53,23,900
40.938421683246894,66.9,42.9,1,0,0,3.311,2.988,2.048,23,900
40.99513933403672,66.9,42.9,2,0,0,7.006,5.591,4.53,23,900
41.00218151537928,66.9,42.9,3,0,0,10.385,7.547,7.321,23,900
41.10891228005496,66.9,42.9,2,0,0,7.006,5.591,4.53,23,900
41.141029740131124,66.9,42.9,1,0,0,3.311,2.988,2.048,23,900
41.1728491326064,66.9,42.9,2,0,0,7.006,5.591,4.53,23,900
41.17714160388737,66.9,42.9,1,0,0,3.311,2.988,2.048,23,900
41.195865102622584,66.9,42.9,2,1,0,13.279,10.07,9.16,24,900
41.198568386217126,66.9,42.9,3,1,0,17.589,12.354,12.134,24,900
41.21276510262258,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.33915731867658,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.36615821071492,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.38839891822551,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.42186675135897,66.9,42.9,1,0,0,3.311,2.988,2.048,24,900
41.431864609919806,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.436180747134436,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.594136614230166,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.600129690507146,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.644844322969455,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.67071830878471,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.672869607661774,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.70507018673184,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.74469190220702,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.751936607901975,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.909562074313016,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.91525122485464,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.929928955795695,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.9811365092764,66.9,42.9,3,0,0,10.385,7.547,7.321,24,900
41.988474805968934,66.9,42.9,2,0,0,7.006,5.591,4.53,24,900
41.99944836142244,66.9,42.9,3,1,0,17.589,12.354,12.134,25,900
42.02428933177285,66.9,42.9,3,0,0,10.385,7.547,7.321,25,900
42.218703228355984,66.9,42.9,2,0,0,7.006,5.591,4.53,25,900
42.23848028204398,66.9,42.9,1,0,0,3.311,2.988,2.048,25,900
42.26448294176815,66.9,42.9,2,0,0,7.006,5.591,4.53,25,900
42.30360738052205,66.9,42.9,3,0,0,10.385,7.547,7.321,25,900
42.31750671270641,66.9,41.23986303553682,2,0,0,7.006,5.591,4.53,25,900
42.33286774546641,66.9,34.89732944004257,3,0,0,10.385,7.547,7.321,25,900
42.48163626913745,66.9,1.59,3,1,0,17.589,12.354,12.134,26,900
42.500930280557,66.9,1.59,2,1,0,13.279,10.07,9.16,26,900
42.535128997055374,66.9,1.59,1,1,0,9.246,7.695,5.518,26,900
42.55490462520712,66.9,1.59,2,1,0,13.279,10.07,9.16,26,900
42.57677242915117,66.9,1.59,1,1,0,9.246,7.695,5.518,26,900
42.60047168880734,66.9,1.59,2,1,0,13.279,10.07,9.16,26,900
42.61418486550751,66.9,1.59,3,1,0,17.589,12.354,12.134,26,900
42.62388882133099,66.9,1.59,3,0,0,10.385,7.547,7.321,26,900
42.65847706631097,66.9,1.59,3,1,0,17.589,12.354,12.134,27,900
42.69036633966737,66.9,1.59,3,0,0,10.385,7.547,7.321,27,900
42.822601155667385,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
42.841371335011004,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
42.852297872593255,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
42.858725014411206,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
42.8664784591652,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
42.93154113987142,66.9,1.59,3,0,0,10.385,7.547,7.321,27,900
43.136355084284816,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.14919871928595,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
43.17606411305384,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.190646992423495,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
43.19475142049426,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.25693050461379,66.9,1.59,3,0,0,10.385,7.547,7.321,27,900
43.464532744035274,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.4651670112164,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
43.492579754998836,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.529882577092195,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
43.54581560447775,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.58137549113231,66.9,1.59,3,0,0,10.385,7.547,7.321,27,900
43.76777632052396,66.9,1.59,2,0,0,7.006,5.591,4.53,27,900
43.786594788258995,66.9,1.59,1,0,0,3.311,2.988,2.048,27,900
43.79507916104069,66.9,1.59,0,0,0,0.0,0.0,0.0,27,900
43.81708635695831,66.65251008664383,1.59,1,0,0,3.311,2.988,2.048,27,900
43.90566104554375,60.99295412791091,1.59,2,0,0,7.006,5.591,4.53,27,900
43.90707647159322,60.9025142622915,1.59,3,0,0,10.385,7.547,7.321,27,900
44.024869633004606,60.5,1.59,2,0,0,7.006,5.591,4.53,27,900
44.0868070865155,60.5,1.59,3,0,0,10.385,7.547,7.321,27,900
44.13109655013121,60.5,1.59,2,0,0,7.006,5.591,4.53,27,900
44.148574545932256,60.5,1.59,3,0,0,10.385,7.547,7.321,27,900
44.35961784698578,60.5,1.7240302642759744,2,0,0,7.006,5.591,4.53,27,900
44.45038634912958,60.5,1.88,1,0,0,3.311,2.988,2.048,27,900
44.49924938689317,60.5,1.88,2,0,0,7.006,5.591,4.53,27,900
44.50288136382095,60.5,1.88,1,0,0,3.311,2.988,2.048,27,900
44.65773629292064,60.5,1.88,2,0,0,7.006,5.591,4.53,27,900
44.67659908338488,60.5,1.88,3,0,0,10.385,7.547,7.321,27,900
44.73269014539315,60.5,1.88,2,0,0,7.006,5.591,4.53,27,900
44.894084897075416,60.5,1.88,1,0,0,3.311,2.988,2.048,27,900
44.91802519948504,60.5,1.88,0,0,0,0.0,0.0,0.0,27,900
45.88114402387526,60.5,1.88,1,0,0,3.311,2.988,2.048,27,900
46.25669744546448,60.5,1.88,0,0,0,0.0,0.0,0.0,27,900
52.93697490320271,66.4,1.89,0,0,1,0.528,0.57,0.438,27,900
52.95527852160902,66.4,1.89,0,0,2,1.262,1.188,0.808,27,900
52.983790793609025,66.4,1.89,0,0,1,0.528,0.57,0.438,27,900
52.993257175202714,66.4,1.89,0,0,0,0.0,0.0,0.0,27,900
53.06882801812971,66.4,1.89,0,0,1,0.528,0.57,0.438,27,900
53.09719029012972,66.4,1.89,0,0,0,0.0,0.0,0.0,27,900
54.13884378810768,66.0,1.89,1,1,0,9.246,7.695,5.518,28,900
54.15193877520275,66.0,1.89,2,2,0,21.094,15.238,15.196,29,900
54.165161156838344,66.0,1.89,2,1,0,13.279,10.07,9.16,29,900
54.18514378810768,66.0,1.89,2,0,0,7.006,5.591,4.53,29,900
